country,indicator,date,year_week,value,source,url
Ireland,Daily ICU occupancy,4/15/2021,2021-W15,51,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/16/2021,2021-W15,53,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/17/2021,2021-W15,50,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/18/2021,2021-W15,47,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/19/2021,2021-W16,50,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/20/2021,2021-W16,48,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/21/2021,2021-W16,47,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/22/2021,2021-W16,48,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/23/2021,2021-W16,48,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/24/2021,2021-W16,46,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/25/2021,2021-W16,45,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/26/2021,2021-W17,46,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/27/2021,2021-W17,47,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/28/2021,2021-W17,45,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/29/2021,2021-W17,44,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,4/30/2021,2021-W17,44,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/1/2021,2021-W17,41,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/2/2021,2021-W17,41,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/3/2021,2021-W18,40,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/4/2021,2021-W18,41,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/5/2021,2021-W18,37,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/6/2021,2021-W18,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/7/2021,2021-W18,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/8/2021,2021-W18,33,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/9/2021,2021-W18,31,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/10/2021,2021-W19,31,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/11/2021,2021-W19,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/12/2021,2021-W19,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/13/2021,2021-W19,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/14/2021,2021-W19,39,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/15/2021,2021-W19,40,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/16/2021,2021-W19,42,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/17/2021,2021-W20,42,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/18/2021,2021-W20,39,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/19/2021,2021-W20,38,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/20/2021,2021-W20,38,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/21/2021,2021-W20,38,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/22/2021,2021-W20,42,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/23/2021,2021-W20,43,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/24/2021,2021-W21,44,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/25/2021,2021-W21,41,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/26/2021,2021-W21,41,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/27/2021,2021-W21,39,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/28/2021,2021-W21,38,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/29/2021,2021-W21,35,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/30/2021,2021-W21,35,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,5/31/2021,2021-W22,35,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/1/2021,2021-W22,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/2/2021,2021-W22,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/3/2021,2021-W22,30,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/4/2021,2021-W22,28,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/5/2021,2021-W22,29,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/6/2021,2021-W22,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/7/2021,2021-W23,26,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/8/2021,2021-W23,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/9/2021,2021-W23,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/10/2021,2021-W23,23,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/11/2021,2021-W23,23,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/12/2021,2021-W23,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/13/2021,2021-W23,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/14/2021,2021-W24,23,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/15/2021,2021-W24,23,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/16/2021,2021-W24,19,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/17/2021,2021-W24,18,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/18/2021,2021-W24,15,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/19/2021,2021-W24,14,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/20/2021,2021-W24,15,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/21/2021,2021-W25,13,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/22/2021,2021-W25,13,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/23/2021,2021-W25,13,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/24/2021,2021-W25,13,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/25/2021,2021-W25,13,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/26/2021,2021-W25,13,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/27/2021,2021-W25,15,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/28/2021,2021-W26,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/29/2021,2021-W26,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,6/30/2021,2021-W26,14,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/1/2021,2021-W26,14,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/2/2021,2021-W26,14,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/3/2021,2021-W26,14,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/4/2021,2021-W26,14,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/5/2021,2021-W27,14,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/6/2021,2021-W27,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/7/2021,2021-W27,17,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/8/2021,2021-W27,17,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/9/2021,2021-W27,15,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/10/2021,2021-W27,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/11/2021,2021-W27,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/12/2021,2021-W28,16,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/13/2021,2021-W28,17,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/14/2021,2021-W28,20,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/15/2021,2021-W28,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/16/2021,2021-W28,23,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/17/2021,2021-W28,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/18/2021,2021-W28,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/19/2021,2021-W29,20,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/20/2021,2021-W29,21,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/21/2021,2021-W29,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/22/2021,2021-W29,23,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/23/2021,2021-W29,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/24/2021,2021-W29,21,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/25/2021,2021-W29,22,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/26/2021,2021-W30,25,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/27/2021,2021-W30,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/28/2021,2021-W30,26,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/29/2021,2021-W30,26,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/30/2021,2021-W30,23,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,7/31/2021,2021-W30,26,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/1/2021,2021-W30,26,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/2/2021,2021-W31,27,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/3/2021,2021-W31,29,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/4/2021,2021-W31,30,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/5/2021,2021-W31,28,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/6/2021,2021-W31,30,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/7/2021,2021-W31,33,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/8/2021,2021-W31,31,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/9/2021,2021-W32,34,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/10/2021,2021-W32,33,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/11/2021,2021-W32,36,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/12/2021,2021-W32,37,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/13/2021,2021-W32,43,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/14/2021,2021-W32,43,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/15/2021,2021-W32,48,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/16/2021,2021-W33,51,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/17/2021,2021-W33,54,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/18/2021,2021-W33,54,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/19/2021,2021-W33,52,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/20/2021,2021-W33,52,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/21/2021,2021-W33,54,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/22/2021,2021-W33,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/23/2021,2021-W34,60,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/24/2021,2021-W34,55,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/25/2021,2021-W34,56,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/26/2021,2021-W34,61,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/27/2021,2021-W34,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/28/2021,2021-W34,61,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/29/2021,2021-W34,60,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/30/2021,2021-W35,61,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,8/31/2021,2021-W35,54,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/1/2021,2021-W35,56,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/2/2021,2021-W35,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/3/2021,2021-W35,55,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/4/2021,2021-W35,52,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/5/2021,2021-W35,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/6/2021,2021-W36,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/7/2021,2021-W36,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/8/2021,2021-W36,56,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/9/2021,2021-W36,54,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/10/2021,2021-W36,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/11/2021,2021-W36,58,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/12/2021,2021-W36,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/13/2021,2021-W37,58,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/14/2021,2021-W37,60,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/15/2021,2021-W37,65,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/16/2021,2021-W37,67,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/17/2021,2021-W37,73,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/18/2021,2021-W37,66,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/19/2021,2021-W37,63,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/20/2021,2021-W38,65,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/21/2021,2021-W38,63,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/22/2021,2021-W38,63,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/23/2021,2021-W38,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/24/2021,2021-W38,61,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/25/2021,2021-W38,65,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/26/2021,2021-W38,65,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/27/2021,2021-W39,66,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/28/2021,2021-W39,63,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/29/2021,2021-W39,60,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,9/30/2021,2021-W39,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/1/2021,2021-W39,59,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/2/2021,2021-W39,56,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/3/2021,2021-W39,60,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/4/2021,2021-W40,64,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/5/2021,2021-W40,65,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/6/2021,2021-W40,70,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/7/2021,2021-W40,69,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/8/2021,2021-W40,73,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/9/2021,2021-W40,74,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/10/2021,2021-W40,74,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/11/2021,2021-W41,75,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/12/2021,2021-W41,73,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/13/2021,2021-W41,69,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/14/2021,2021-W41,70,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/15/2021,2021-W41,73,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/16/2021,2021-W41,71,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/17/2021,2021-W41,74,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/18/2021,2021-W42,73,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/19/2021,2021-W42,74,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/20/2021,2021-W42,86,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/21/2021,2021-W42,88,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/22/2021,2021-W42,90,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/23/2021,2021-W42,93,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/24/2021,2021-W42,97,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/25/2021,2021-W43,99,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/26/2021,2021-W43,97,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/27/2021,2021-W43,101,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/28/2021,2021-W43,99,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/29/2021,2021-W43,97,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/30/2021,2021-W43,92,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,10/31/2021,2021-W43,93,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/1/2021,2021-W44,91,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/2/2021,2021-W44,90,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/3/2021,2021-W44,86,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/4/2021,2021-W44,90,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/5/2021,2021-W44,76,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/6/2021,2021-W44,74,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/7/2021,2021-W44,75,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/8/2021,2021-W45,78,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/9/2021,2021-W45,83,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/10/2021,2021-W45,89,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/11/2021,2021-W45,97,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/12/2021,2021-W45,96,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/13/2021,2021-W45,107,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/14/2021,2021-W45,106,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
Ireland,Daily ICU occupancy,11/15/2021,2021-W46,117,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview
